RootPos_x,RootPos_y,RootPos_z,Start_x,Hand Start_y,Hand Start_z,ForearmStub_x,ForearmStub_y,ForearmStub_z,Thumb0_x,Thumb0_y,Thumb0_z,Thumb1_x,Thumb1_y,Thumb1_z,Thumb2_x,Thumb2_y,Thumb2_z,Thumb3_x,Thumb3_y,Thumb3_z,Index1_x,Index1_y,Index1_z,Index2_x,Index2_y,Index2_z,Index3_x,Index3_y,Index3_z,Middle1_x,Middle1_y,Middle1_z,Middle2_x,Middle2_y,Middle2_z,Middle3_x,Middle3_y,Middle3_z,Ring1_x,Ring1_y,Ring1_z,Ring2_x,Ring2_y,Ring2_z,Ring3_x,Ring3_y,Ring3_z,Pinky0_x,Pinky0_y,Pinky0_z,Pinky1_x,Pinky1_y,Pinky1_z,Pinky2_x,Pinky2_y,Pinky2_z,Pinky3_x,Pinky3_y,Pinky3_z,ThumbTip_x,ThumbTip_x,ThumbTip_x,IndexTip_x,IndexTip_y,IndexTip_z,MiddleTip_x,MiddleTip_y,MiddleTip_z,RingTip_x,RingTip_y,RingTip_z,PinkyTip_x,PinkyTip_y,PinkyTip_z,Gesture,Wrist Movement
0.00426075,0.90093560,0.46445620,0.00426075,0.90093560,0.46445620,0.00426075,0.90093560,0.46445620,-0.00333055,0.92427500,0.46000710,-0.01653720,0.94456680,0.45713310,-0.02726899,0.97303810,0.44756440,-0.01868355,1.00388100,0.43895740,-0.00422192,0.99538990,0.48591740,-0.00054477,1.03089200,0.47540800,-0.00089487,1.03619300,0.45216480,0.01705662,0.99078690,0.48846600,0.02318303,1.03035300,0.47540960,0.02031768,1.03413300,0.44880240,0.03441025,0.98288620,0.48120640,0.04277932,1.01836100,0.46958730,0.03493572,1.01976700,0.44476600,0.03132322,0.93219940,0.46303930,0.04949285,0.97252790,0.47004700,0.05879723,0.99787650,0.45666240,0.05183706,1.00368900,0.43891940,-0.01411908,1.02600700,0.43041210,-0.00179721,1.02908500,0.43140240,0.01404791,1.02445600,0.42716420,0.02336915,1.00898300,0.42682160,0.03705053,1.00313700,0.42326500,10,5
0.00382495,0.89861970,0.46337560,0.00382495,0.89861970,0.46337560,0.00382495,0.89861970,0.46337560,-0.00378434,0.92197520,0.45904350,-0.01676333,0.94238810,0.45599610,-0.02706635,0.97099720,0.44636680,-0.01805286,1.00180900,0.43809660,-0.00511544,0.99287290,0.48552380,-0.00136464,1.02845500,0.47531240,-0.00152484,1.03377900,0.45207270,0.01614939,0.98830370,0.48824210,0.02248817,1.02786500,0.47527310,0.01974320,1.03137100,0.44861570,0.03359359,0.98050710,0.48108770,0.04199632,1.01604200,0.46967730,0.03433768,1.01750000,0.44480130,0.03081727,0.92996320,0.46247790,0.04881132,0.97027930,0.46999150,0.05815923,0.99565340,0.45668590,0.05110434,1.00129700,0.43892570,-0.01301127,1.02391600,0.42977290,-0.00225220,1.02666100,0.43130700,0.01350142,1.02131200,0.42714420,0.02292567,1.00672200,0.42675510,0.03619146,1.00039200,0.42340820,10,5
0.00314339,0.89675150,0.46355010,0.00314339,0.89675150,0.46355010,0.00314339,0.89675150,0.46355010,-0.00452368,0.92010190,0.45929310,-0.01730938,0.94061680,0.45611540,-0.02729480,0.96932860,0.44645770,-0.01795743,1.00008200,0.43832940,-0.00601555,0.99091400,0.48599330,-0.00229812,1.02652300,0.47586600,-0.00250088,1.03176300,0.45260740,0.01526122,0.98638760,0.48868960,0.02167501,1.02588400,0.47556280,0.01878340,1.02899600,0.44887190,0.03272147,0.97865530,0.48150470,0.04105330,1.01419300,0.47005180,0.03332103,1.01555900,0.44519330,0.03005987,0.92816260,0.46273960,0.04795964,0.96849850,0.47037140,0.05721869,0.99383230,0.45692780,0.04989643,0.99922230,0.43919720,-0.01255252,1.02214100,0.43010670,-0.00326343,1.02451800,0.43188690,0.01235812,1.01846700,0.42768190,0.02187435,1.00466400,0.42723930,0.03471094,0.99789320,0.42397740,10,5
0.00250925,0.89485730,0.46366700,0.00250925,0.89485730,0.46366700,0.00250925,0.89485730,0.46366700,-0.00521163,0.91820390,0.45948700,-0.01780806,0.93881640,0.45618730,-0.02748469,0.96764030,0.44654930,-0.01783665,0.99834740,0.43860980,-0.00687718,0.98892140,0.48642640,-0.00319091,1.02456200,0.47639870,-0.00342027,1.02973100,0.45312440,0.01440947,0.98443600,0.48911320,0.02089754,1.02387700,0.47585680,0.01787698,1.02661000,0.44913880,0.03188977,0.97676910,0.48190690,0.04016259,1.01231500,0.47043650,0.03236831,1.01358400,0.44559220,0.02935196,0.92633420,0.46297020,0.04715474,0.96668600,0.47074340,0.05633210,0.99198560,0.45717980,0.04875865,0.99713090,0.43948200,-0.01208629,1.02036900,0.43052350,-0.00420397,1.02235900,0.43244940,0.01128856,1.01563400,0.42822810,0.02089545,1.00255900,0.42773460,0.03332214,0.99538760,0.42455950,10,5
0.00191229,0.89294240,0.46373860,0.00191229,0.89294240,0.46373860,0.00191229,0.89294240,0.46373860,-0.00585933,0.91628610,0.45963720,-0.01825889,0.93699770,0.45621500,-0.02757979,0.96576620,0.44607390,-0.01787519,0.99639790,0.43791510,-0.00770873,0.98690150,0.48683090,-0.00387338,1.02253800,0.47684440,-0.00411188,1.02769400,0.45356730,0.01358617,0.98245550,0.48951790,0.02004799,1.02185600,0.47612820,0.01698749,1.02448800,0.44940450,0.03108961,0.97485520,0.48229740,0.03935445,1.01033400,0.47061360,0.03139960,1.01123900,0.44580430,0.02868272,0.92448340,0.46317640,0.04638632,0.96484770,0.47110920,0.05541732,0.99023180,0.45760530,0.04768614,0.99522480,0.43993210,-0.01202581,1.01833100,0.42966010,-0.00494334,1.02039200,0.43286920,0.01034582,1.01334300,0.42859990,0.01982379,0.99987020,0.42823100,0.03213437,0.99316640,0.42517030,10,5
0.00109887,0.89049510,0.46357720,0.00109887,0.89049510,0.46357720,0.00109887,0.89049510,0.46357720,-0.00665392,0.91388780,0.45972660,-0.01879964,0.93475670,0.45635040,-0.02769401,0.96359120,0.44601520,-0.01782833,0.99418460,0.43790640,-0.00843435,0.98421160,0.48767040,-0.00436971,1.01990400,0.47797830,-0.00462777,1.02520500,0.45473420,0.01285755,0.97971900,0.49030320,0.01940663,1.01915400,0.47705910,0.01627649,1.02184700,0.45034960,0.03035224,0.97218100,0.48299680,0.03870507,1.00765600,0.47136550,0.03057567,1.00842600,0.44660830,0.02789623,0.92201740,0.46334200,0.04563693,0.96228000,0.47169800,0.05459274,0.98780310,0.45840780,0.04669584,0.99278210,0.44080400,-0.01180831,1.01608200,0.42967980,-0.00554942,1.01809200,0.43397440,0.00951693,1.01066900,0.42960110,0.01885128,0.99689580,0.42924020,0.03100180,0.99054940,0.42621920,10,5
0.00032553,0.88806340,0.46340320,0.00032553,0.88806340,0.46340320,0.00032553,0.88806340,0.46340320,-0.00741280,0.91149880,0.45979060,-0.01930975,0.93251680,0.45645330,-0.02778450,0.96142370,0.44596910,-0.01776003,0.99198680,0.43794120,-0.00915544,0.98153480,0.48845030,-0.00488054,1.01727900,0.47904420,-0.00515067,1.02271300,0.45583080,0.01213340,0.97700290,0.49104010,0.01876692,1.01647000,0.47793280,0.01557176,1.01919000,0.45123370,0.02962467,0.96952940,0.48365950,0.03805814,1.00500400,0.47208510,0.02976975,1.00564400,0.44737700,0.02714167,0.91957050,0.46349340,0.04490510,0.95973510,0.47226240,0.05378848,0.98538550,0.45917030,0.04572903,0.99033310,0.44163150,-0.01157024,1.01385700,0.42976680,-0.00614966,1.01576100,0.43501990,0.00870145,1.00794700,0.43055670,0.01791323,0.99395330,0.43020690,0.02989801,0.98790560,0.42722690,10,5
-0.00041630,0.88564380,0.46321940,-0.00041630,0.88564380,0.46321940,-0.00041630,0.88564380,0.46321940,-0.00814369,0.90911670,0.45983440,-0.01991180,0.93022530,0.45661390,-0.02815532,0.95917730,0.44606970,-0.01821909,0.98979150,0.43812750,-0.00987331,0.97886720,0.48918320,-0.00581486,1.01470200,0.48003060,-0.00608228,1.02021200,0.45683500,0.01141247,0.97430150,0.49173860,0.01809916,1.01387100,0.47897190,0.01485889,1.01663000,0.45228230,0.02890450,0.96689430,0.48429330,0.03747033,1.00255700,0.47341690,0.02907190,1.00312700,0.44874420,0.02641206,0.91713790,0.46363390,0.04418679,0.95720700,0.47280770,0.05323832,0.98311110,0.46034540,0.04517565,0.98824420,0.44286140,-0.01197732,1.01167300,0.43002550,-0.00699697,1.01333300,0.43599610,0.00790554,1.00527100,0.43169650,0.01715117,0.99108550,0.43186320,0.02927087,0.98569610,0.42855930,10,5
-0.00092607,0.88251210,0.46161110,-0.00092607,0.88251210,0.46161110,-0.00092607,0.88251210,0.46161110,-0.00864123,0.90605120,0.45868970,-0.02026675,0.92728820,0.45581460,-0.02828939,0.95638810,0.44550990,-0.01843036,0.98710560,0.43787610,-0.01015754,0.97525640,0.48931330,-0.00628930,1.01124600,0.48070060,-0.00666517,1.01703000,0.45757340,0.01113418,0.97062190,0.49168880,0.01784385,1.01038200,0.47954060,0.01442344,1.01339500,0.45290100,0.02858390,0.96333280,0.48403070,0.03724508,0.99923150,0.47404100,0.02861522,0.99994340,0.44945200,0.02594059,0.91396430,0.46247870,0.04380308,0.95384000,0.47230130,0.05294694,0.98005820,0.46058540,0.04477498,0.98549370,0.44324420,-0.01214401,1.00906100,0.43000990,-0.00762084,1.01040100,0.43665550,0.00727322,1.00209500,0.43235040,0.01654298,0.98772760,0.43280560,0.02871751,0.98293330,0.42911600,10,5
-0.00143399,0.87944750,0.46011550,-0.00143399,0.87944750,0.46011550,-0.00143399,0.87944750,0.46011550,-0.00913765,0.90304040,0.45763050,-0.02061194,0.92439940,0.45506860,-0.02839640,0.95363650,0.44497190,-0.01859532,0.98444290,0.43762680,-0.01047104,0.97170780,0.48944990,-0.00676365,1.00783400,0.48135140,-0.00723219,1.01387000,0.45829040,0.01082512,0.96701390,0.49166360,0.01756281,1.00694000,0.48008790,0.01397749,1.01017300,0.45349590,0.02823857,0.95984260,0.48381420,0.03699285,0.99593600,0.47464090,0.02814944,0.99676280,0.45013150,0.02546591,0.91085590,0.46142330,0.04340389,0.95054020,0.47186460,0.05262528,0.97703070,0.46084260,0.04434054,0.98272470,0.44363840,-0.01225086,1.00645900,0.42998130,-0.00822305,1.00747100,0.43730260,0.00664572,0.99890650,0.43299090,0.01594656,0.98436700,0.43371500,0.02813936,0.98011530,0.42968420,10,5
-0.00196564,0.87629440,0.45865510,-0.00196564,0.87629440,0.45865510,-0.00196564,0.87629440,0.45865510,-0.00965834,0.89993250,0.45660220,-0.02114446,0.92133140,0.45446100,-0.02897165,0.95073850,0.44490540,-0.01924415,0.98168240,0.43805780,-0.01082982,0.96804300,0.48960300,-0.00697722,1.00430200,0.48219690,-0.00755974,1.01052000,0.45918690,0.01046977,0.96329560,0.49166440,0.01735450,1.00348900,0.48115270,0.01363983,1.00708600,0.45462520,0.02785112,0.95624720,0.48363440,0.03665341,0.99257110,0.47547240,0.02764644,0.99354300,0.45102800,0.02496401,0.90765540,0.46041320,0.04296896,0.94714050,0.47147590,0.05187979,0.97393890,0.46095420,0.04338264,0.97967910,0.44386940,-0.01273349,1.00378300,0.43080560,-0.00873080,1.00413200,0.43820490,0.00610014,0.99582370,0.43419340,0.01536955,0.98062370,0.43507680,0.02705084,0.97668800,0.43014600,10,5
-0.00132964,0.87390670,0.45766380,-0.00132964,0.87390670,0.45766380,-0.00132964,0.87390670,0.45766380,-0.00915466,0.89753010,0.45597440,-0.02075463,0.91889910,0.45417540,-0.02876174,0.94839190,0.44504270,-0.01927365,0.97949210,0.43857760,-0.01055117,0.96516260,0.48993540,-0.00679500,1.00154200,0.48308930,-0.00754215,1.00787700,0.46011620,0.01078120,0.96049990,0.49184550,0.01755308,1.00093000,0.48220140,0.01366606,1.00476400,0.45573180,0.02816689,0.95365760,0.48364850,0.03679747,0.99020480,0.47634480,0.02760848,0.99119720,0.45196900,0.02544169,0.90538240,0.45975690,0.04328329,0.94480310,0.47130320,0.05173647,0.97191230,0.46120860,0.04299435,0.97759790,0.44422940,-0.01272728,1.00168100,0.43163230,-0.00885657,1.00145700,0.43915270,0.00598080,0.99339900,0.43541100,0.01534975,0.97770110,0.43648860,0.02656835,0.97410270,0.43073960,10,5
-0.00079311,0.87151460,0.45670240,-0.00079311,0.87151460,0.45670240,-0.00079311,0.87151460,0.45670240,-0.00873691,0.89512080,0.45536460,-0.02042121,0.91646820,0.45388290,-0.02856045,0.94604250,0.44513860,-0.01927868,0.97727910,0.43904180,-0.01033511,0.96227440,0.49025450,-0.00666598,0.99875940,0.48394670,-0.00756311,1.00521100,0.46101150,0.01102599,0.95768890,0.49202560,0.01770351,0.99832030,0.48319630,0.01365469,1.00236900,0.45678300,0.02841474,0.95104350,0.48367460,0.03690354,0.98778210,0.47721370,0.02754939,0.98880180,0.45290200,0.02583484,0.90308760,0.45913290,0.04352905,0.94243200,0.47115610,0.05155716,0.96982690,0.46149520,0.04259173,0.97545650,0.44461410,-0.01267915,0.99954140,0.43238950,-0.00900570,0.99876920,0.44006310,0.00583442,0.99089940,0.43657290,0.01533360,0.97478210,0.43785910,0.02610243,0.97147160,0.43133890,10,5
-0.00033827,0.86916880,0.45578190,-0.00033827,0.86916880,0.45578190,-0.00033827,0.86916880,0.45578190,-0.00838863,0.89275560,0.45477980,-0.02017090,0.91406890,0.45361640,-0.02846510,0.94371260,0.44526150,-0.01958197,0.97513400,0.43953210,-0.01016708,0.95943700,0.49055550,-0.00639531,0.99604160,0.48505290,-0.00743596,1.00271900,0.46218840,0.01121924,0.95492230,0.49219930,0.01793094,0.99580440,0.48464620,0.01375032,1.00017000,0.45830400,0.02860999,0.94846340,0.48370710,0.03665517,0.98534570,0.47750260,0.02702697,0.98574550,0.45328000,0.02616005,0.90082350,0.45854460,0.04372158,0.94008360,0.47102920,0.05056998,0.96758580,0.46078250,0.04079597,0.97208120,0.44401040,-0.01330971,0.99756590,0.43313750,-0.00907030,0.99630120,0.44124670,0.00580402,0.98867660,0.43815660,0.01497033,0.97081340,0.43900640,0.02407757,0.96639410,0.43167520,10,5
-0.00026488,0.86706420,0.45484690,-0.00026488,0.86706420,0.45484690,-0.00026488,0.86706420,0.45484690,-0.00835650,0.89064740,0.45413390,-0.02016750,0.91195790,0.45324360,-0.02852476,0.94167200,0.44520770,-0.01992177,0.97322180,0.43976350,-0.01009219,0.95693400,0.49063770,-0.00615007,0.99361600,0.48581160,-0.00733508,1.00047100,0.46300660,0.01130784,0.95243640,0.49214440,0.01814972,0.99348910,0.48571680,0.01383060,0.99814450,0.45944670,0.02867349,0.94609830,0.48351120,0.03640986,0.98308060,0.47751260,0.02652946,0.98293890,0.45338890,0.02619468,0.89872990,0.45784370,0.04374574,0.93788080,0.47068100,0.04958663,0.96541480,0.45990940,0.03916869,0.96889140,0.44328340,-0.01387413,0.99577190,0.43357150,-0.00918300,0.99405490,0.44208200,0.00571833,0.98663950,0.43937230,0.01460459,0.96723380,0.43985320,0.02236521,0.96175420,0.43185060,10,5
-0.00021032,0.86493150,0.45392840,-0.00021032,0.86493150,0.45392840,-0.00021032,0.86493150,0.45392840,-0.00834209,0.88850780,0.45350300,-0.02017278,0.90981680,0.45287770,-0.02857650,0.93959950,0.44515020,-0.02023294,0.97126720,0.43999400,-0.01004432,0.95439000,0.49073330,-0.00594042,0.99113580,0.48657260,-0.00726187,0.99816790,0.46382910,0.01136841,0.94991120,0.49210980,0.01834350,0.99109940,0.48678690,0.01389528,0.99604700,0.46059190,0.02871115,0.94369580,0.48334230,0.03615889,0.98077530,0.47758280,0.02605764,0.98012950,0.45355890,0.02621005,0.89660580,0.45716980,0.04374753,0.93564320,0.47036640,0.04864697,0.96318860,0.45916320,0.03769822,0.96571050,0.44270700,-0.01437971,0.99392400,0.43400840,-0.00931007,0.99176160,0.44292030,0.00562608,0.98453340,0.44058650,0.01430055,0.96370640,0.44074810,0.02093745,0.95725080,0.43214690,10,5
-0.00016987,0.86288440,0.45306500,-0.00016987,0.86288440,0.45306500,-0.00016987,0.86288440,0.45306500,-0.00833901,0.88645110,0.45291220,-0.02015410,0.90777430,0.45251420,-0.02856212,0.93767600,0.44526540,-0.02033027,0.96944270,0.44055890,-0.01001475,0.95194050,0.49083050,-0.00583198,0.98875700,0.48744630,-0.00725602,0.99608680,0.46480320,0.01140936,0.94748110,0.49208770,0.01826237,0.98885800,0.48828750,0.01383854,0.99445970,0.46222040,0.02873156,0.94138410,0.48319730,0.03575043,0.97853020,0.47732960,0.02527775,0.97646680,0.45354600,0.02621304,0.89456460,0.45654560,0.04373585,0.93349020,0.47008740,0.04750033,0.96101270,0.45839970,0.03588146,0.96196800,0.44224010,-0.01453196,0.99219730,0.43489970,-0.00944662,0.98978130,0.44387820,0.00564471,0.98329730,0.44198640,0.01385198,0.95883450,0.44211700,0.01940932,0.95141950,0.43321770,10,5
-0.00023507,0.86044850,0.45360760,-0.00023507,0.86044850,0.45360760,-0.00023507,0.86044850,0.45360760,-0.00862961,0.88393560,0.45380120,-0.02059739,0.90517660,0.45366070,-0.02918916,0.93515940,0.44698520,-0.02129485,0.96710740,0.44297860,-0.01112429,0.94877020,0.49278470,-0.00712895,0.98568680,0.49041680,-0.00852711,0.99342210,0.46790740,0.01033518,0.94449500,0.49407860,0.01677639,0.98606190,0.49203970,0.01252342,0.99238150,0.46610850,0.02775936,0.93871130,0.48517820,0.03412387,0.97601000,0.47953660,0.02359692,0.97277500,0.45590790,0.02582425,0.89231690,0.45774570,0.04290410,0.93117860,0.47201730,0.04550633,0.95874390,0.46011590,0.03355036,0.95828570,0.44418210,-0.01569015,0.99003010,0.43782540,-0.01063440,0.98731900,0.44691390,0.00463580,0.98157790,0.44556050,0.01279054,0.95410890,0.44557020,0.01773390,0.94590720,0.43639630,10,5
-0.00030062,0.85802810,0.45402390,-0.00030062,0.85802810,0.45402390,-0.00030062,0.85802810,0.45402390,-0.00890273,0.88143470,0.45455440,-0.02098139,0.90261320,0.45464980,-0.02970633,0.93268640,0.44858180,-0.02185775,0.96472700,0.44528850,-0.01213728,0.94561400,0.49455450,-0.00820102,0.98257450,0.49287000,-0.00964299,0.99033510,0.47037210,0.00935327,0.94150670,0.49587570,0.01541184,0.98316400,0.49468520,0.01109323,0.98923710,0.46870610,0.02686603,0.93601850,0.48696200,0.03247166,0.97341040,0.48113510,0.02192388,0.96883080,0.45773910,0.02545855,0.89005310,0.45878540,0.04213327,0.92882980,0.47375040,0.04408580,0.95649530,0.46195760,0.03193930,0.95507400,0.44622600,-0.01596780,0.98769460,0.44068190,-0.01175946,0.98414400,0.44940540,0.00334692,0.97796170,0.44835880,0.01179527,0.94916710,0.44863880,0.01672547,0.94140050,0.43947450,10,5
-0.00161644,0.85663750,0.45248900,-0.00161644,0.85663750,0.45248900,-0.00161644,0.85663750,0.45248900,-0.01012849,0.88007490,0.45310870,-0.02204735,0.90134370,0.45320450,-0.03050445,0.93155120,0.44743060,-0.02230816,0.96354650,0.44457410,-0.01341279,0.94400160,0.49350740,-0.00906016,0.98092990,0.49218130,-0.01037497,0.98853310,0.46962190,0.00805035,0.93979850,0.49496570,0.01427385,0.98144290,0.49428900,0.01006615,0.98712240,0.46820290,0.02560890,0.93429820,0.48615000,0.03096828,0.97164400,0.47981810,0.02047461,0.96567830,0.45671200,0.02423356,0.88852570,0.45765950,0.04094817,0.92713480,0.47300820,0.04262141,0.95474370,0.46104100,0.03037484,0.95235620,0.44550510,-0.01584762,0.98642840,0.44031950,-0.01251447,0.98209070,0.44873330,0.00238615,0.97532050,0.44813100,0.01084044,0.94517430,0.44904160,0.01570933,0.93761000,0.43989460,10,5
-0.00283175,0.85517420,0.45102510,-0.00283175,0.85517420,0.45102510,-0.00283175,0.85517420,0.45102510,-0.01126742,0.87863610,0.45175140,-0.02303880,0.89998680,0.45186880,-0.03125340,0.93031840,0.44640400,-0.02275018,0.96227000,0.44398840,-0.01461220,0.94228840,0.49257630,-0.00987241,0.97918060,0.49162810,-0.01108399,0.98664830,0.46901770,0.00682577,0.93800040,0.49415310,0.01319375,0.97962830,0.49402540,0.00908273,0.98496530,0.46785170,0.02442599,0.93250110,0.48542030,0.02954039,0.96980150,0.47863410,0.01912239,0.96253200,0.45586970,0.02309106,0.88693510,0.45659880,0.03983131,0.92537700,0.47233450,0.04119669,0.95292410,0.46018710,0.02888611,0.94958870,0.44487800,-0.01576158,0.98506000,0.44009060,-0.01326292,0.97997550,0.44820560,0.00145685,0.97268320,0.44804890,0.00999469,0.94132210,0.44963330,0.01483251,0.93388290,0.44042490,10,5
-0.00396773,0.85365370,0.44961490,-0.00396773,0.85365370,0.44961490,-0.00396773,0.85365370,0.44961490,-0.01233796,0.87713500,0.45046090,-0.02388626,0.89860720,0.45056630,-0.03176372,0.92910590,0.44555420,-0.02276120,0.96095940,0.44372330,-0.01575242,0.94049470,0.49173260,-0.01030986,0.97729370,0.49094690,-0.01149444,0.98451020,0.46825380,0.00566226,0.93613050,0.49341330,0.01237814,0.97770380,0.49349460,0.00834530,0.98296750,0.46729390,0.02330113,0.93064240,0.48475170,0.02842725,0.96788980,0.47768880,0.01806592,0.96028830,0.45500710,0.02201360,0.88529410,0.45558680,0.03876795,0.92356830,0.47171150,0.03974574,0.95101890,0.45931100,0.02751842,0.94720430,0.44404720,-0.01491173,0.98354670,0.44031450,-0.01389139,0.97758170,0.44754950,0.00066807,0.97066210,0.44752550,0.00904156,0.93890880,0.44921540,0.01385161,0.93105360,0.43999960,10,5
-0.00369959,0.85287980,0.44653690,-0.00369959,0.85287980,0.44653690,-0.00369959,0.85287980,0.44653690,-0.01213798,0.87634040,0.44727360,-0.02358107,0.89786880,0.44716810,-0.03130935,0.92843130,0.44231470,-0.02200091,0.96020930,0.44071610,-0.01588081,0.93982740,0.48832060,-0.00994146,0.97654370,0.48730020,-0.01122046,0.98324300,0.46445410,0.00553952,0.93552840,0.49009480,0.01237700,0.97708180,0.48996320,0.00830703,0.98191420,0.46368530,0.02322546,0.93006070,0.48151680,0.02811018,0.96719550,0.47372700,0.01777884,0.95875600,0.45132980,0.02217162,0.88461210,0.45249890,0.03875997,0.92298630,0.46855740,0.03912663,0.95017810,0.45556760,0.02696206,0.94549170,0.44049760,-0.01342931,0.98256800,0.43754780,-0.01387122,0.97580510,0.44395860,0.00058303,0.96926190,0.44415550,0.00903933,0.93702350,0.44649400,0.01387793,0.92868210,0.43729650,10,5
-0.00349343,0.85200600,0.44363700,-0.00349343,0.85200600,0.44363700,-0.00349343,0.85200600,0.44363700,-0.01199478,0.87544620,0.44429310,-0.02333549,0.89702720,0.44401000,-0.03092345,0.92765340,0.43934040,-0.02133031,0.95935850,0.43799840,-0.01604621,0.93901180,0.48518890,-0.00963956,0.97564400,0.48398960,-0.01101833,0.98187650,0.46101750,0.00537872,0.93477200,0.48704810,0.01234041,0.97630410,0.48677810,0.00823082,0.98073670,0.46043590,0.02310890,0.92933150,0.47854440,0.02776236,0.96635200,0.47009700,0.01746584,0.95707810,0.44801590,0.02227471,0.88381790,0.44962150,0.03870730,0.92226930,0.46565530,0.03850326,0.94920150,0.45213190,0.02642129,0.94366280,0.43728640,-0.01208809,0.98148370,0.43508640,-0.01391672,0.97398090,0.44072780,0.00045650,0.96775360,0.44114460,0.00902944,0.93503080,0.44416790,0.01394675,0.92625570,0.43496520,10,5
-0.00333570,0.85105170,0.44087220,-0.00333570,0.85105170,0.44087220,-0.00333570,0.85105170,0.44087220,-0.01189610,0.87447200,0.44146990,-0.02323765,0.89605110,0.44109270,-0.03085841,0.92672140,0.43677910,-0.02117532,0.95841250,0.43580200,-0.01624128,0.93807830,0.48227210,-0.00978450,0.97469460,0.48086970,-0.01115198,0.98072910,0.45784410,0.00518740,0.93389300,0.48420960,0.01174826,0.97546490,0.48273330,0.00737666,0.97786930,0.45617100,0.02295965,0.92848500,0.47577320,0.02741826,0.96537910,0.46669110,0.01717395,0.95574630,0.44473970,0.02233460,0.88293360,0.44690470,0.03861902,0.92144480,0.46294620,0.03828574,0.94824040,0.44915680,0.02623627,0.94253920,0.43434630,-0.01163262,0.98044610,0.43317960,-0.01404331,0.97271420,0.43760030,-0.00032917,0.96319760,0.43810130,0.00887466,0.93357170,0.44135250,0.01387435,0.92502310,0.43225460,10,5
-0.00268216,0.84942630,0.44052890,-0.00268216,0.84942630,0.44052890,-0.00268216,0.84942630,0.44052890,-0.01128556,0.87283590,0.44087550,-0.02260582,0.89441960,0.44022220,-0.03022727,0.92510120,0.43599100,-0.02042409,0.95675800,0.43510430,-0.01588504,0.93681680,0.48105950,-0.00932164,0.97339190,0.47916630,-0.01068384,0.97901020,0.45603530,0.00554401,0.93268810,0.48311120,0.01178193,0.97423610,0.48022960,0.00722563,0.97460730,0.45359220,0.02335516,0.92723240,0.47478830,0.02764530,0.96390780,0.46478640,0.01744626,0.95364620,0.44310050,0.02291102,0.88140940,0.44634940,0.03907170,0.92009930,0.46208320,0.03857397,0.94661810,0.44777340,0.02655631,0.94051780,0.43309680,-0.01054955,0.97865670,0.43258270,-0.01359412,0.97067490,0.43592400,-0.00038778,0.95838460,0.43685860,0.00930690,0.93130930,0.44047770,0.01438240,0.92281690,0.43152230,10,5
-0.00210393,0.84780310,0.44007590,-0.00210393,0.84780310,0.44007590,-0.00210393,0.84780310,0.44007590,-0.01074849,0.87119980,0.44020400,-0.02204104,0.89278910,0.43930280,-0.02965498,0.92348720,0.43518010,-0.01972456,0.95510760,0.43441460,-0.01559438,0.93549510,0.47985370,-0.00890238,0.97202190,0.47752740,-0.01026919,0.97723710,0.45430250,0.00583458,0.93142030,0.48201140,0.01177075,0.97289630,0.47777320,0.00706873,0.97135410,0.45120330,0.02368331,0.92592870,0.47379340,0.02780816,0.96237900,0.46293590,0.01765263,0.95147350,0.44154580,0.02341451,0.87987660,0.44572450,0.03945526,0.91872040,0.46119980,0.03876318,0.94495890,0.44639010,0.02678031,0.93841480,0.43187700,-0.00950827,0.97686300,0.43201660,-0.01321534,0.96858880,0.43432910,-0.00043356,0.95377980,0.43584060,0.00969302,0.92899230,0.43972770,0.01484549,0.92051020,0.43088200,10,5
-0.00158504,0.84618090,0.43953650,-0.00158504,0.84618090,0.43953650,-0.00158504,0.84618090,0.43953650,-0.01026935,0.86956300,0.43947190,-0.02153739,0.89115480,0.43834950,-0.02914575,0.92186700,0.43432180,-0.01903147,0.95343140,0.43366680,-0.01535558,0.93412620,0.47865350,-0.00874766,0.97064920,0.47604500,-0.01004382,0.97567950,0.45277540,0.00607290,0.93010320,0.48091100,0.01202881,0.97152250,0.47617490,0.00732810,0.96946110,0.44964000,0.02395813,0.92458460,0.47279100,0.02805823,0.96090990,0.46151330,0.01796983,0.94999900,0.44009430,0.02386041,0.87833670,0.44504490,0.03978408,0.91731520,0.46030060,0.03917624,0.94343240,0.44527430,0.02720262,0.93684560,0.43077290,-0.00863002,0.97510860,0.43135840,-0.01289615,0.96687140,0.43285810,-0.00017421,0.95150560,0.43472450,0.00999114,0.92751860,0.43835020,0.01517863,0.91899930,0.42980420,10,5
